#{"t_start": 1704738439.2938526, "env_id": "None"}
r,l,t
1.0,184,179.140292
1.0,184,179.406011
2.0,184,179.406011
0.0,184,179.406011
1.0,164,179.43726
0.0,164,179.43726
0.0,164,179.43726
1.0,164,179.462196
0.0,164,179.462196
0.0,164,179.462196
0.0,204,180.343996
1.0,204,180.343996
3.0,204,180.343996
1.0,164,180.461353
0.0,164,180.461353
2.0,164,180.461353
1.0,184,181.131762
0.0,184,181.131762
2.0,184,181.131762
1.0,164,181.210544
0.0,164,181.210544
0.0,164,181.210544
1.0,164,181.873726
1.0,164,181.873726
0.0,164,181.873726
2.0,164,182.128421
0.0,164,182.128421
2.0,164,182.128421
2.0,164,182.171621
0.0,164,182.171621
0.0,164,182.171621
0.0,164,182.203289
0.0,164,182.204291
1.0,164,182.204291
2.0,164,183.066985
2.0,164,183.066985
0.0,164,183.066985
0.0,184,183.538141
0.0,184,183.538141
2.0,184,183.538141
0.0,164,183.876676
0.0,164,183.876676
2.0,164,183.876676
1.0,164,183.960225
1.0,164,183.960225
1.0,164,183.960225
0.0,164,184.656271
0.0,164,184.656271
2.0,164,184.656271
1.0,164,184.926922
0.0,164,184.926922
2.0,164,184.926922
0.0,164,184.993994
0.0,164,184.993994
1.0,164,184.993994
