#{"t_start": 1704738044.653747, "env_id": "None"}
r,l,t
1.0,164,118.737252
0.0,164,118.866574
0.0,164,118.866574
2.0,164,118.866574
0.0,164,118.896438
1.0,164,118.896438
1.0,164,118.896438
0.0,164,119.112501
0.0,164,119.112501
1.0,164,119.112501
0.0,164,119.411035
0.0,164,119.411035
0.0,164,119.411035
0.0,184,119.913805
0.0,184,119.913805
1.0,184,119.913805
1.0,184,120.838135
0.0,184,120.838135
0.0,184,120.838135
0.0,184,120.838135
0.0,184,120.838135
1.0,184,120.838135
0.0,164,121.057015
0.0,164,121.057015
0.0,164,121.057015
0.0,164,121.212368
0.0,164,121.212368
0.0,164,121.212368
0.0,164,121.241978
0.0,164,121.241978
0.0,164,121.241978
1.0,184,121.774057
2.0,184,121.774057
1.0,184,121.774057
1.0,164,121.802792
1.0,164,121.802792
0.0,164,121.802792
0.0,164,122.302602
0.0,164,122.302602
0.0,164,122.302602
1.0,164,123.234122
0.0,164,123.234122
2.0,164,123.234122
1.0,164,123.473567
0.0,164,123.473567
2.0,164,123.473567
2.0,184,123.51445
2.0,184,123.51445
0.0,184,123.51445
0.0,164,123.608692
0.0,164,123.608692
0.0,164,123.608692
1.0,164,123.637594
0.0,164,123.637594
0.0,164,123.637594
1.0,164,124.222763
1.0,164,124.222763
1.0,164,124.222763
1.0,204,124.794112
1.0,204,124.794112
1.0,204,124.794112
1.0,224,125.563496
0.0,224,125.563496
4.0,224,125.563496
0.0,164,125.61861
1.0,164,125.61961
1.0,164,125.61961
0.0,164,125.874657
0.0,164,125.874657
0.0,164,125.874657
1.0,164,125.918497
0.0,164,125.918497
0.0,164,125.918497
0.0,164,126.045659
0.0,164,126.045659
0.0,164,126.045659
0.0,184,126.276974
1.0,184,126.276974
0.0,184,126.276974
0.0,164,126.555059
1.0,164,126.555059
0.0,164,126.555059
2.0,164,127.118217
1.0,164,127.118217
0.0,164,127.118217
0.0,164,127.899804
2.0,164,127.899804
0.0,164,127.899804
0.0,164,127.95965
0.0,164,127.95965
0.0,164,127.95965
0.0,164,128.23776
0.0,164,128.23776
0.0,164,128.23776
0.0,164,128.375687
0.0,164,128.375687
0.0,164,128.375687
0.0,164,128.668214
0.0,164,128.668214
0.0,164,128.668214
2.0,204,128.835589
0.0,204,128.835589
2.0,204,128.835589
1.0,184,129.284084
1.0,184,129.284084
1.0,184,129.284084
1.0,164,129.559381
1.0,164,129.559381
0.0,164,129.559381
0.0,105,129.872379
0.0,105,129.872379
0.0,105,129.873379
2.0,164,130.387725
0.0,164,130.388725
1.0,164,130.388725
0.0,164,130.45172
0.0,164,130.45172
2.0,164,130.45172
2.0,164,130.890538
1.0,164,130.890538
0.0,164,130.890538
1.0,204,131.818633
0.0,204,131.818633
1.0,204,131.818633
1.0,164,132.144651
0.0,164,132.144651
0.0,164,132.144651
1.0,184,132.177711
0.0,184,132.177874
2.0,184,132.177874
1.0,224,132.33098
